Ligand#,index_Rh,index_donor_max,index_donor_min,element_Rh,element_donor_max,element_donor_min,distance_pi_bond_1,distance_pi_bond_1_element_1,distance_pi_bond_1_element_2,distance_pi_bond_1_element_1_idx,distance_pi_bond_1_element_2_idx,distance_pi_bond_2,distance_pi_bond_2_element_1,distance_pi_bond_2_element_2,distance_pi_bond_2_element_1_idx,distance_pi_bond_2_element_2_idx,dihedral_angle_1,dihedral_angle_1_element_1,dihedral_angle_1_element_2,dihedral_angle_1_element_3,dihedral_angle_1_element_4,dihedral_angle_1_index_1,dihedral_angle_1_index_2,dihedral_angle_1_index_3,dihedral_angle_1_index_4,dihedral_angle_2,dihedral_angle_2_element_1,dihedral_angle_2_element_2,dihedral_angle_2_element_3,dihedral_angle_2_element_4,dihedral_angle_2_index_1,dihedral_angle_2_index_2,dihedral_angle_2_index_3,dihedral_angle_2_index_4,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,optimization_success_dft,wall_time_dft,cpu_time_dft,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,orbital_occupation_min_donor_Rh_dft,anti_orbital_occupation_min_donor_Rh_dft,orbital_occupation_max_donor_Rh_dft,anti_orbital_occupation_max_donor_Rh_dft,orbital_occupation_min_donor_other_atom_1_dft,orbital_occupation_min_donor_other_atom_1_element_dft,orbital_occupation_min_donor_other_atom_1_index_dft,orbital_occupation_min_donor_other_atom_2_dft,orbital_occupation_min_donor_other_atom_2_element_dft,orbital_occupation_min_donor_other_atom_2_index_dft,orbital_occupation_min_donor_other_atom_3_dft,orbital_occupation_min_donor_other_atom_3_element_dft,orbital_occupation_min_donor_other_atom_3_index_dft,anti_orbital_occupation_min_donor_other_atom_1_dft,anti_orbital_occupation_min_donor_other_atom_1_element_dft,anti_orbital_occupation_min_donor_other_atom_1_index_dft,anti_orbital_occupation_min_donor_other_atom_2_dft,anti_orbital_occupation_min_donor_other_atom_2_element_dft,anti_orbital_occupation_min_donor_other_atom_2_index_dft,anti_orbital_occupation_min_donor_other_atom_3_dft,anti_orbital_occupation_min_donor_other_atom_3_element_dft,anti_orbital_occupation_min_donor_other_atom_3_index_dft,orbital_occupation_max_donor_other_atom_1_dft,orbital_occupation_max_donor_other_atom_1_element_dft,orbital_occupation_max_donor_other_atom_1_index_dft,orbital_occupation_max_donor_other_atom_2_dft,orbital_occupation_max_donor_other_atom_2_element_dft,orbital_occupation_max_donor_other_atom_2_index_dft,orbital_occupation_max_donor_other_atom_3_dft,orbital_occupation_max_donor_other_atom_3_element_dft,orbital_occupation_max_donor_other_atom_3_index_dft,anti_orbital_occupation_max_donor_other_atom_1_dft,anti_orbital_occupation_max_donor_other_atom_1_element_dft,anti_orbital_occupation_max_donor_other_atom_1_index_dft,anti_orbital_occupation_max_donor_other_atom_2_dft,anti_orbital_occupation_max_donor_other_atom_2_element_dft,anti_orbital_occupation_max_donor_other_atom_2_index_dft,anti_orbital_occupation_max_donor_other_atom_3_dft,anti_orbital_occupation_max_donor_other_atom_3_element_dft,anti_orbital_occupation_max_donor_other_atom_3_index_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft
L68,25,4,1,Rh,P,P,1.387684257,C,C,71,68,1.387973663,C,C,70,67,11.64338605,P,Rh,C,H,4,25,62,66,11.20042956,P,Rh,C,H,1,25,62,65,0.274107239,0.286821926,0.274007617,0.287021171,0.00762255,0.044887085,0.041898408,0.00749731,0.540591929,0.528756767,0.532143935,0.540517924,84.51968464,216.6050997,2.294239918,2.296418203,0.458517751,0.844291605,0.844588613,0.45663677,0.428069124,0.371650642,0.280543569,48.24347895,56.06771778,56.74864049,705.4723416,3.44787548,0.082962901,4.758354497,3.847079217,0.48684924,-3.44787548,0.399203736,0.077917565,TRUE,0.400583333,12.43563889,-1921.504489,-1921.40302,0.672024,0.000340329,1.88911,0.32678,1.88908,0.32654,1.9534,C,2,1.95591,C,9,1.95777,C,12,0.06856,C,2,0.05964,C,9,0.06037,C,12,1.95345,C,3,1.95487,C,5,1.95902,C,8,0.06875,C,3,0.05975,C,5,0.06061,C,8,5.194953333,1.15571,1.15511,-3.094022479,-0.29066,1.0781,1.0796,-0.508419,0.352126,0.352514,-8.961525439,-4.830837188,4.130688251,2.065344125,0.484180814,6.896181313,11.51317016
L69,1,9,2,Rh,P,P,1.387806058,C,C,59,56,1.387754467,C,C,58,55,11.31414116,P,Rh,C,H,9,1,50,53,11.17938148,P,Rh,C,H,2,1,50,54,0.232240142,0.238755458,0.232171829,0.238840849,0.007417612,0.035949517,0.035186693,0.007389149,0.457062671,0.441561399,0.442495005,0.456954509,84.5274516,216.6586956,2.29514894,2.295513248,0.456036852,0.842317369,0.842113539,0.45423934,0.42285997,0.341162865,0.235524129,46.60365337,54.11843066,54.18357971,603.4922644,3.471640567,0.081671332,4.738749735,3.866983797,0.502593496,-3.471640567,0.39534323,0.077988186,TRUE,0.248916667,7.663611111,-1764.665148,-1764.577373,0.557631,0.000294399,1.89008,0.32582,1.89011,0.32586,1.95393,C,3,1.95804,C,16,1.95612,C,20,0.06884,C,3,0.06387,C,16,0.06316,C,20,1.95396,C,8,1.95922,C,10,1.95517,C,14,0.069,C,8,0.06412,C,10,0.06327,C,14,8.797733168,1.16194,1.16157,-2.701799738,-0.29139,1.06315,1.06385,-0.497865,0.325673,0.325739,-9.044520163,-4.906756952,4.137763211,2.068881605,0.483352937,6.975638558,11.75986416
L70,43,17,18,Rh,P,P,1.393598105,C,C,87,84,1.393488217,C,C,86,83,-6.557204508,P,Rh,C,H,18,43,78,81,-6.697412157,P,Rh,C,H,17,43,78,82,0.429737623,0.376359848,0.428897947,0.374686189,0.099252546,0.179770356,0.177646972,0.097095006,0.760222699,0.57294934,0.571725406,0.760700887,101.0725901,231.5622894,2.375945564,2.375328903,0.540969763,0.906448006,0.90687896,0.54529514,0.531716124,0.482335934,0.402335011,54.1612958,55.71261449,56.75907013,831.505264,3.431026057,0.689972031,5.35261438,4.093766717,0.15612628,-3.431026057,0.662740661,0.075439079,TRUE,1.251833333,38.82158333,-2604.845674,-2604.729873,0.762274,0.000388398,1.89137,0.35154,1.89122,0.35127,1.94903,C,4,1.94624,C,19,1.95274,C,20,0.07514,C,4,0.06476,C,19,0.05495,C,20,1.94902,C,16,1.95255,C,31,1.94648,C,32,0.07492,C,16,0.05543,C,31,0.06445,C,32,3.771302344,1.13661,1.13693,-4.887580806,-0.25549,1.07987,1.07935,-0.556057,0.367462,0.367517,-8.696758662,-4.3497399,4.347018762,2.173509381,0.460085431,6.523249281,9.788957333
L71,11,12,10,Rh,P,N,1.404523688,C,C,68,65,1.384014666,C,C,67,64,-8.020474484,N,Rh,C,H,10,11,59,63,2.530448971,P,Rh,C,H,12,11,59,62,0.33135037,0.268303513,0.248620939,0.332110348,0.022850572,0.070766183,0.089916488,0.01922431,0.639850168,0.465840843,0.574304207,0.478017568,86.96038724,210.4615331,2.277485703,2.093350397,0.477456439,0.874353569,0.824991847,0.473923096,0.443631547,0.379996825,0.295137565,44.79700717,55.62415554,56.73305439,717.2338681,3.780572157,1.392380925,5.104304995,4.359479431,0.320602279,-3.780572157,0.578907274,0.07619047,TRUE,0.472,14.61602778,-1857.510921,-1857.410873,0.615095,0.000335563,,,1.93836,0.49032,1.96367,C,4,1.97817,C,9,,,,0.03747,C,4,0.04461,C,9,,,,1.95212,C,13,1.95412,C,19,1.95041,C,25,0.0626,C,13,0.06595,C,19,0.05969,C,25,4.292064393,1.29997,1.11742,-3.149164245,-0.01883,-0.56344,1.13583,-0.318997,-0.375971,0.455048,-8.772406312,-4.839272717,3.933133595,1.966566798,0.508500398,6.805839515,11.77672977
L72,27,16,13,Rh,P,N,1.385028804,C,C,71,68,1.404583241,C,C,70,67,1.723693813,P,Rh,C,H,16,27,62,66,-3.584081371,N,Rh,C,H,13,27,62,65,0.371022925,0.321977309,0.17861758,0.350728383,0.027535679,0.07869614,0.115288934,0.007201289,0.71451017,0.565258478,0.586167833,0.350033872,90.91706682,213.5243647,2.294732842,2.092510391,0.459356364,0.881842853,0.801638791,0.455360468,0.434322869,0.387839585,0.305521083,45.19931228,60.01427267,44.12915704,713.8035417,3.481424264,0.963600766,5.034452433,3.992664402,0.322787704,-3.481424264,0.511240138,0.058339259,TRUE,0.504444444,15.51211111,-3196.935157,-3196.833035,0.629728,0.000342519,,,,0.2498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.054513418,1.29938,1.10081,-3.442690797,-0.02925,-0.56793,1.16031,-0.293224,-0.366929,0.464391,-8.734310373,-4.376951285,4.357359088,2.178679544,0.458993615,6.555630829,9.862922633
L73,9,10,8,Rh,P,N,1.382740651,C,C,64,61,1.405062926,C,C,63,60,-6.51464335,N,Rh,C,H,8,9,55,58,13.64594936,P,Rh,C,H,10,9,55,59,0.331894024,0.278544713,0.190765841,0.264947655,0.048780904,0.087798797,0.087440155,0.005681333,0.615007144,0.46929063,0.442455156,0.37585035,87.74759151,212.8138958,2.279208872,2.111432175,0.473187663,0.858251025,0.837017797,0.470198932,0.439804011,0.364919044,0.266503191,45.90982508,55.42584761,47.95105526,657.8527656,3.189231433,1.59674361,4.601501018,3.504903027,0.560170575,-3.189231433,0.315671593,0.086265813,TRUE,0.373916667,11.51941667,-1705.368688,-1705.274409,0.591221,0.000316213,,,1.94897,0.24491,1.96402,C,4,1.9804,C,7,,,,0.04546,C,4,0.04152,C,7,,,,1.95402,C,11,1.95391,C,17,1.96895,C,23,0.06639,C,11,0.06424,C,17,0.04271,C,23,3.705703165,1.30478,1.11814,-2.915830536,-0.04666,-0.57788,1.13573,-0.344045,-0.363268,0.388316,-8.904925758,-4.244976068,4.65994969,2.329974845,0.429189183,6.574950913,9.276919791
L74,1,3,2,Rh,P,P,1.398566632,C,C,87,84,1.38702208,C,C,86,83,30.07243405,P,Rh,C,H,3,1,78,82,3.579766684,P,Rh,C,H,2,1,78,81,0.491096588,0.396443759,0.344395234,0.368111099,0.152172057,0.131553031,0.063969077,0.058891172,0.83002112,0.661334487,0.672253121,0.629899296,93.34223959,219.0099704,2.358660281,2.312235341,0.530702572,0.923616288,0.912970555,0.540306312,0.535494387,0.490685519,0.399982495,54.51412183,65.84263309,68.97452762,810.6850911,3.266269625,0.568071279,5.155872485,3.806995033,0.230852923,-3.266269625,0.540725408,0.072554952,TRUE,0.967416667,29.86155556,-3809.385672,-3809.266061,0.758804,0.000401177,1.89098,0.34889,1.89366,0.34226,1.97309,N,17,1.95138,C,18,1.95435,C,19,0.07975,N,17,0.05766,C,18,0.08784,C,19,1.95763,C,8,1.95225,C,15,1.95421,C,16,0.05947,C,8,0.05508,C,15,0.06367,C,16,95.41290729,1.10286,1.12609,-4.680556349,-0.26144,1.3396,1.1037,-0.576077,0.499052,0.445535,-8.443692781,-4.455320074,3.988372707,1.994186353,0.501457649,6.449506428,10.42934957
L75,51,18,17,Rh,P,P,1.388033254,C,C,111,108,1.397111841,C,C,110,107,-17.65556947,P,Rh,C,H,18,51,102,105,-6.091367138,P,Rh,C,H,17,51,102,106,0.420139699,0.441071825,0.42114731,0.497424045,0.13245248,0.132139381,0.248583936,0.195271628,0.707826919,0.75000427,0.746264154,0.647022993,98.34871583,234.2187407,2.383104484,2.368125908,0.545716083,0.917705227,0.908905609,0.549263702,0.540697629,0.507487868,0.444866022,51.22412449,60.55237672,61.85325206,1000.014809,3.149785213,0.983494322,5.110404157,3.654774364,0.240584995,-3.149785213,0.504989151,0.074968497,TRUE,2.026388889,63.18230556,-2918.575618,-2918.422068,0.980353,0.000515009,1.8898,0.35454,1.89352,0.34645,1.94944,C,16,1.94664,C,35,1.95161,C,36,0.07061,C,16,0.06769,C,35,0.0588,C,36,1.94856,C,4,1.95023,C,19,1.94905,C,20,0.06774,C,4,0.05774,C,19,0.06969,C,20,1.959151168,1.12775,1.14581,-5.725048896,-0.25985,1.10035,1.06462,-0.552919,0.403165,0.325372,-8.498931893,-4.174226467,4.324705426,2.162352713,0.462459244,6.33657918,9.284386275
L76,98,1,2,Rh,P,P,1.390152076,C,C,108,105,1.390260246,C,C,107,104,16.64123943,P,Rh,C,H,2,98,99,102,16.39119815,P,Rh,C,H,1,98,99,103,0.282025811,0.455622413,0.282412916,0.45729038,0.040623239,0.37078383,0.374444248,0.040480921,0.523428383,0.540460996,0.540136511,0.52434491,97.67917623,259.6229276,2.329058268,2.329078104,0.506109066,0.870410921,0.86962472,0.511731115,0.494032039,0.435078688,0.369278818,51.97229034,51.24714071,50.80482007,1037.967583,3.494248094,0.30817637,5.854028992,4.513390923,0.011113837,-3.494248094,1.019142829,0.068325583,TRUE,2.0315,62.14747222,-4404.331681,-4404.19681,0.918138,0.00045236,,0.34183,1.95259,0.34185,,,,,,,,,,,,,,,,,,,1.96034,C,3,1.94977,C,4,1.95451,C,5,0.0626,C,3,0.06404,C,4,0.0529,C,5,108.0581514,1.163,1.16288,-5.734911088,-0.2617,1.09171,1.09196,-0.468574,0.255721,0.256585,-8.202872023,-4.467293084,3.73557894,1.86778947,0.535392246,6.335082553,10.74352105
L77,32,7,6,Rh,P,P,1.388073903,C,C,72,69,1.388079851,C,C,71,68,-1.483056365,P,Rh,C,H,7,32,63,66,-1.317489033,P,Rh,C,H,6,32,63,67,0.323001998,0.337216716,0.323081696,0.337495659,0.037287306,0.158399891,0.159100095,0.037367004,0.60871669,0.516033541,0.515891224,0.608796389,89.88661657,217.630609,2.305175794,2.30570329,0.518268962,0.896250699,0.896541884,0.518710043,0.490663729,0.426390086,0.330220365,52.08066673,59.94664676,58.71270646,760.8146286,3.253152347,0.428860542,5.065337627,3.749976796,0.277486822,-3.253152347,0.496824449,0.084162156,TRUE,0.597277778,18.28897222,-2184.180615,-2184.073939,0.646577,0.000357793,1.88482,0.33664,1.88493,0.3366,1.95609,C,1,1.95311,C,10,1.95369,C,11,0.06659,C,1,0.06033,C,10,0.06089,C,11,1.95616,C,3,1.95314,C,8,1.95381,C,9,0.06622,C,3,0.0609,C,8,0.06068,C,9,6.941201306,1.11722,1.11718,-3.605305381,-0.32013,1.11047,1.11053,-0.609886,0.340077,0.339379,-8.685057766,-4.417768363,4.267289404,2.133644702,0.468681594,6.551413065,10.05814443
L78,34,1,2,Rh,P,P,1.390479422,C,C,72,69,1.39025893,C,C,71,68,-0.991113432,P,Rh,C,H,1,34,63,67,0.725024019,P,Rh,C,H,2,34,63,66,0.348209355,0.324410946,0.332144504,0.317673614,0.018267933,0.080347028,0.082811975,0.01863796,0.678150777,0.568474864,0.552535252,0.645651048,86.24148038,207.8631415,2.336330019,2.333159688,0.475511321,0.874353569,0.87070793,0.476328285,0.452626849,0.40494807,0.330614586,49.04415561,56.7207696,56.84375009,776.2947944,3.431497877,0.216865979,5.236319137,4.031852482,0.210035468,-3.431497877,0.600354605,0.078382388,TRUE,0.611333333,18.90719444,-2259.023958,-2258.917475,0.637996,0.000357146,1.8872,0.33875,1.8863,0.33949,1.9528,C,5,1.95534,C,6,1.95912,C,30,0.06714,C,5,0.05891,C,6,0.06166,C,30,1.95562,C,3,1.95304,C,4,1.96214,C,31,0.05787,C,3,0.0661,C,4,0.06064,C,31,6.955209642,1.10909,1.10653,-3.647448812,-0.28403,1.1316,1.13233,-0.551775,0.383059,0.392155,-8.691588499,-4.482803573,4.208784926,2.104392463,0.475196532,6.587196036,10.30966238
L79,14,1,2,Rh,P,P,1.386214257,C,C,90,87,1.392952295,C,C,89,86,-2.076193784,P,Rh,C,H,2,14,81,84,-1.390751755,P,Rh,C,H,1,14,81,85,0.38186186,0.406178307,0.407180226,0.434496735,0.181757114,0.208455964,0.100430939,0.068711112,0.581966607,0.603900651,0.768562532,0.74564934,97.26517315,223.5996479,2.321774542,2.348383507,0.542856644,0.901416325,0.911881523,0.549306375,0.538785831,0.489702481,0.407427147,54.61250954,65.5540872,68.65376443,828.5747887,3.29473849,0.763920559,5.167843131,3.844693207,0.228111586,-3.29473849,0.549954718,0.061069326,TRUE,1.069027778,31.43425,-3848.574704,-3848.452196,0.787148,0.000410894,1.89998,0.34351,1.8986,0.34208,1.95509,C,6,1.95547,C,20,1.95226,C,31,0.0678,C,6,0.0375,C,20,0.06139,C,31,1.95613,C,7,1.95131,C,42,1.95688,C,53,0.06696,C,7,0.04771,C,42,0.0492,C,53,70.93215284,1.12888,1.11242,-4.807597982,-0.28894,1.11387,1.14861,-0.530563,0.400107,0.413554,-8.105727379,-4.369876325,3.735851054,1.867925527,0.535353249,6.237801852,10.41534349
L80,36,8,9,Rh,P,P,1.390151974,C,C,78,75,1.389184619,C,C,77,74,2.458507845,P,Rh,C,H,9,36,69,73,7.299504451,P,Rh,C,H,8,36,69,72,0.30644188,0.359313003,0.326517252,0.355735129,0.166415238,0.06313794,0.080005465,0.168834644,0.446468522,0.655488065,0.631464793,0.48419986,96.22692975,222.9998525,2.314377417,2.317892606,0.526713334,0.862263558,0.875256243,0.525758798,0.496044354,0.42295569,0.336973352,53.45443878,55.45845513,67.24104846,824.7139963,3.335702016,0.167259378,5.134161645,3.874349016,0.250485355,-3.335702016,0.538647,0.086339621,TRUE,0.70275,21.57655556,-2411.594277,-2411.478716,0.6904,0.000387593,1.89234,0.33904,1.89297,0.33611,1.96549,C,6,1.95061,C,12,1.95329,C,13,0.05018,C,6,0.06909,C,12,0.0549,C,13,1.96341,C,7,1.95066,C,10,1.95453,C,11,0.04206,C,7,0.06898,C,10,0.06238,C,11,8.04053612,1.13273,1.13445,-3.756921928,-0.31617,1.0975,1.09872,-0.631842,0.3062,0.34118,-8.865469249,-4.528246586,4.337222663,2.168611332,0.461124585,6.696857918,10.34023601
L81,31,1,24,Rh,P,N,1.390261777,C,C,71,68,1.397745292,C,C,70,67,20.76882015,P,Rh,C,H,1,31,62,66,-1.554728587,N,Rh,C,H,24,31,62,65,0.365563608,0.306911529,0.182155605,0.369437502,0.061771688,0.077865003,0.106584767,0.0035181,0.669355527,0.535958056,0.632290238,0.36079311,85.81180539,221.5926547,2.320840265,2.094825804,0.524477031,0.924676202,0.823774693,0.521196698,0.485154994,0.406228174,0.305990732,50.23326152,60.86147748,45.40112089,692.7532264,3.738515837,1.475075129,5.060786953,4.292921535,0.339618744,-3.738515837,0.554405697,0.077632245,TRUE,0.565444444,17.59452778,-1896.71986,-1896.619353,0.643398,0.000337102,,,1.93955,0.50696,1.97816,C,20,1.96522,C,23,,,,0.04556,C,20,0.03855,C,23,,,,1.94919,C,2,1.95172,C,3,1.94885,C,14,0.06397,C,2,0.06833,C,3,0.06192,C,14,5.098314471,1.29661,1.13214,-3.466681714,-0.02168,-0.5572,1.08872,-0.394475,-0.361119,0.397822,-8.860843314,-4.779135556,4.081707758,2.040853879,0.489990984,6.819989435,11.39529301
L82,44,9,29,Rh,P,P,1.394344304,C,C,86,83,1.392157654,C,C,85,82,-5.673528498,P,Rh,C,H,29,44,77,80,-15.41979949,P,Rh,C,H,9,44,77,81,0.413598766,0.421315246,0.376954737,0.374612184,0.137217285,0.173058641,0.125171493,0.08925044,0.689980246,0.669571851,0.624052874,0.664659035,97.58087788,227.6336649,2.37322874,2.356084375,0.534499627,0.904526183,0.927966595,0.53797871,0.52326874,0.475183682,0.396625926,53.2010738,57.33348163,0,852.7749956,3.24434691,0.655056265,5.153212578,3.781161598,0.22960211,-3.24434691,0.536814688,0.07647109,TRUE,1.210944444,37.13086111,-2752.883336,-2752.760255,0.738108,0.000412816,1.8974,0.35432,1.89098,0.3472,1.94608,C,28,1.95382,C,30,1.94442,C,36,0.07721,C,28,0.06417,C,30,0.06823,C,36,1.94833,C,8,1.94915,C,10,1.9466,C,16,0.06738,C,8,0.06685,C,10,0.06259,C,16,2.743583033,1.12208,1.13631,-4.609206977,-0.24603,1.10593,1.08232,-0.569872,0.441844,0.467645,-8.515530838,-4.155722725,4.359808113,2.179904056,0.458735786,6.335626781,9.206865457
L83,43,6,27,Rh,P,P,1.395131338,C,C,115,112,1.40523486,C,C,114,111,18.09434143,P,Rh,C,H,6,43,106,110,40.41234783,P,Rh,C,H,27,43,106,109,0.447422052,0.39198636,0.470195773,0.493911638,0.155758469,0.087935422,0.246255614,0.197059142,0.739085636,0.696037299,0.741567661,0.743332404,100.6151428,236.5592424,2.426085545,2.42380128,0.584170006,0.943539182,0.934320257,0.598853268,0.594417158,0.54127965,0.450816336,60.7395095,0,78.18017073,891.3229591,3.476611459,0.531610971,5.058073126,3.997603732,0.308919147,-3.476611459,0.520992273,0.070058693,TRUE,1.607722222,50.03569444,-2771.095984,-2770.958061,1.05693,0.000462596,1.90085,0.35298,1.88496,0.38007,1.95101,C,25,1.95993,C,28,1.95555,C,34,0.0777,C,25,0.04348,C,28,0.047,C,34,1.95868,C,4,1.95848,C,7,1.95738,C,13,0.04997,C,4,0.05768,C,7,0.03979,C,13,2.23389703,1.1742,1.13866,-5.873159311,-0.15129,0.99765,1.06792,-0.591942,0.296261,0.323994,-8.655941584,-4.361168682,4.294772902,2.147386451,0.465682364,6.508555133,9.863452826
L84,27,5,22,Rh,P,P,1.391290405,C,C,65,62,1.391340446,C,C,64,61,-18.59063883,P,Rh,C,H,5,27,56,59,-18.55721495,P,Rh,C,H,22,27,56,60,0.285523986,0.264870804,0.285162499,0.264375537,0.043418364,0.015711903,0.015535429,0.043253275,0.527629609,0.514029705,0.513215646,0.527071723,90.78365,220.2908876,2.318472323,2.318378938,0.488271059,0.888784709,0.888877889,0.49022795,0.464667229,0.377184906,0.274977514,49.02414869,54.53092423,55.11191478,628.1013046,3.710489038,0.570171746,5.136302717,4.29548402,0.294692264,-3.710489038,0.584994982,0.078983481,TRUE,0.465166667,14.43913889,-2066.947199,-2066.851573,0.589085,0.000320731,1.89521,0.3407,1.89503,0.3406,1.94697,C,15,1.97299,C,21,1.94886,C,23,0.05762,C,15,0.05065,C,21,0.08713,C,23,1.94898,C,2,1.97299,C,6,1.94698,C,13,0.08693,C,2,0.05073,C,6,0.05746,C,13,7.74456933,1.18118,1.18162,-3.285338979,-0.27929,1.02695,1.02616,-0.51196,0.297352,0.297371,-9.097854478,-5.002541028,4.09531345,2.047656725,0.488363107,7.050197753,12.13711452
L85,29,23,10,Rh,P,P,1.395100918,C,C,71,68,1.394853284,C,C,70,67,33.8223005,P,Rh,C,H,23,29,62,65,34.00254632,P,Rh,C,H,10,29,62,66,0.291176856,0.311519785,0.291433028,0.311721877,0.0398718,0.091954481,0.092113877,0.040116587,0.542481911,0.531085089,0.531329876,0.542749469,92.31161087,234.6069108,2.354777095,2.355469612,0.512177367,0.91283661,0.912580367,0.523213953,0.508244379,0.417798993,0.301448655,50.75805513,58.72429018,57.52160689,650.1319852,4.067600372,0.477871275,5.350205227,4.800798824,0.228993225,-4.067600372,0.733198452,0.061220804,TRUE,0.549083333,17.0955,-2145.368656,-2145.26887,0.64588,0.000334684,1.89606,0.35272,1.89661,0.35288,1.96367,C,2,1.94517,C,9,1.94735,C,11,0.06432,C,2,0.05533,C,9,0.08249,C,11,1.94516,C,16,1.96384,C,22,1.94704,C,24,0.05578,C,16,0.06381,C,22,0.08311,C,24,5.254797264,1.19708,1.197,-3.569711831,-0.2319,1.00869,1.00937,-0.530709,0.351213,0.351819,-9.069826751,-5.214789831,3.85503692,1.92751846,0.518801776,7.142308291,13.23270536
L86,28,20,73,Rh,P,P,1.395040061,C,C,83,80,1.394585994,C,C,82,79,-26.48089533,P,Rh,C,H,20,28,74,77,-26.87361035,P,Rh,C,H,73,28,74,78,0.28224498,0.398123111,0.282660549,0.398208502,0.058276359,0.142665217,0.1427563,0.058469911,0.506213602,0.653581005,0.653660703,0.506851187,93.52897914,237.4075655,2.363339188,2.362880869,0.558382641,0.928263604,0.928537318,0.569948327,0.545224843,0.454392489,0.340330633,52.37454908,0,0,718.0925837,3.733481073,0.895950917,5.130449933,4.318564569,0.300633563,-3.733481073,0.585083496,0.072965614,TRUE,0.841111111,26.10313889,-2302.209888,-2302.099691,0.760061,0.000369603,1.85755,0.35055,1.8577,0.35065,1.95732,C,4,1.9478,C,11,1.93732,C,60,0.07722,C,4,0.05921,C,11,0.08853,C,60,1.9484,C,13,1.95803,C,19,1.9372,C,21,0.05902,C,13,0.07693,C,19,0.08759,C,21,6.225401696,1.19305,1.19301,-4.098046948,-0.23272,1.00261,1.00327,-0.663093,0.33392,0.334069,-9.025472193,-4.965805658,4.059666536,2.029833268,0.492651301,6.995638926,12.05492213
L87,47,32,5,Rh,P,P,1.388958217,C,C,101,98,1.390944146,C,C,100,97,14.30160023,P,Rh,C,H,5,47,92,96,-7.281584793,P,Rh,C,H,32,47,92,95,0.252751006,0.481618212,0.399159185,0.585442011,0.05212253,0.348821323,0.439677109,0.212554721,0.453379482,0.614415102,0.731206913,0.58576365,85.18667967,268.9918557,2.320848313,2.336996739,0.542355805,0.929684588,0.907956346,0.572737571,0.595674608,0.538728514,0.429814474,55.13031137,65.91674635,62.90954046,856.533462,3.209751081,1.801113201,4.945752034,3.649976733,0.340473618,-3.209751081,0.440225652,0.081713883,TRUE,1.656222222,51.27411111,-2985.195384,-2985.059231,0.885385,0.000456659,1.89145,0.35467,1.8964,0.3485,1.94937,C,2,1.96283,C,6,1.94425,C,13,0.07814,C,2,0.0655,C,6,0.05966,C,13,1.96366,C,24,1.94312,C,31,1.94815,C,33,0.06623,C,24,0.05857,C,31,0.08541,C,33,5.891951196,1.18838,1.18795,-5.036465434,-0.2609,1.03788,1.03499,-0.437454,0.340264,0.306379,-8.490768477,-4.297494041,4.193274436,2.096637218,0.476954235,6.394131259,9.750116569
